date,ticker,open_price,close_price,high_price,low_price,volume_traded,market_cap,pe_ratio,dividend_yield,eps,52_week_high,52_week_low,sector
7/15/2025,C,64.35,64.61,65.49,63.77,10843222,1.2425E+11,12.43,3.84,5.2,84.17,53.29,Financials
7/15/2025,CAT,366.94,375.42,376.31,362.57,8339127,1.95218E+11,15.49,2.11,24.24,444.68,250.86,Industrials
7/15/2025,CB,249.09,245.27,251.02,243.57,5215134,95104693878,14.17,2.03,17.31,278.87,197.91,Financials
7/15/2025,COST,862.71,881.32,889.61,859.82,13646152,3.82745E+11,38.25,0.55,23.04,966.94,580.33,Consumer Staples
7/15/2025,CRM,278.34,275.61,281.91,272.17,24068018,2.60577E+11,32.42,0,8.5,300.83,232.82,Technology
7/15/2025,CVX,162.89,160.08,164.06,159.13,27682439,2.85681E+11,16.37,3.02,9.78,178.7,145.79,Energy
7/15/2025,DIS,113.12,115.49,116.25,112.79,6294107,1.99297E+11,35.32,0,3.27,155.49,81.44,Communication Services
7/15/2025,DUK,107.64,106.03,107.99,105.79,4332194,79040545455,16.35,3.83,6.49,123.14,79.75,Utilities
7/15/2025,ELV,538.72,533.12,542.76,528.79,14998204,1.20072E+11,15.69,1.06,33.98,596.97,351.58,Healthcare
7/15/2025,GE,170.41,169.32,170.95,167.91,7027912,1.78995E+11,26.24,0.42,6.45,228.02,128.95,Industrials
7/15/2025,GILD,79.89,79.08,80.35,78.5,4881352,93907500000,15.58,3.77,5.08,94.07,52.01,Healthcare
7/15/2025,GOOGL,184.28,188.8,189.84,183.8,74179505,2.24635E+12,28.74,0,6.57,247.43,136.76,Communication Services
7/15/2025,GS,448.18,446.37,454.38,440.06,10380148,1.50407E+11,15.53,1.96,28.74,566.76,382.55,Financials
7/15/2025,HD,372.32,365.44,373.16,361.74,13134538,3.80458E+11,29.22,2.22,12.51,416.52,278.6,Consumer Discretionary
7/15/2025,HON,224.78,230.21,231.41,222.9,3397084,1.55258E+11,22.6,1.83,10.19,271.44,208.37,Industrials
7/15/2025,IBM,202.02,202.28,205,200.56,11426207,1.81533E+11,21.82,3.73,9.27,234.93,177.27,Technology
7/15/2025,INTC,33.84,33.09,33.98,32.92,13042240,1.27633E+11,17.86,1.55,1.85,42.88,23.16,Technology
7/15/2025,INTU,625.52,641.63,642.96,622.04,13849290,1.72747E+11,59.48,0.65,10.79,744.02,550.02,Technology
7/15/2025,ISRG,472.32,474.97,478,466.01,6586027,1.60044E+11,50.59,0,9.39,601.75,397.85,Healthcare
7/15/2025,JNJ,167.23,168.09,169.29,166.47,21447859,4.24011E+11,13.67,2.69,12.3,214.82,110.03,Healthcare
7/15/2025,JPM,219.78,220.07,222.1,218.4,29260818,6.15135E+11,14.47,2.54,15.21,274.12,143.1,Financials
7/15/2025,KO,65.49,66.33,67.16,65.13,15027895,2.89259E+11,29,2.9,2.29,72.61,52.3,Consumer Staples
7/15/2025,LLY,959.61,964.13,977.08,950,11939403,8.62643E+11,50.24,1.19,19.19,1048.84,633.08,Healthcare
7/15/2025,LMT,490.16,493.5,498.23,483.66,4095208,1.18234E+11,19.02,2.84,25.95,595.32,392.32,Industrials
7/15/2025,LOW,238.84,244.75,246.72,237.92,9918570,1.54842E+11,20.06,1.65,12.2,319.28,173.31,Consumer Discretionary
7/15/2025,MA,488.23,480.2,493.68,475.43,16272003,4.50188E+11,32.06,0.49,14.98,594.07,327.32,Financials
7/15/2025,MDLZ,71.62,70.88,72.41,70.56,13939820,90994594595,18,2.12,3.94,93.03,47.2,Consumer Staples
7/15/2025,MDT,92.14,92.68,93.65,91.69,4534911,1.18424E+11,17.74,3.4,5.22,120.49,84.82,Healthcare
7/15/2025,META,503.82,503.87,510.29,500.18,69372407,1.39687E+12,19.41,0.37,25.96,606.24,343.87,Communication Services
7/15/2025,MMC,222.98,227.86,228.94,220.52,6852554,1.1128E+11,24.17,1.62,9.43,299.31,151.35,Financials
7/15/2025,MRK,133.11,131.16,134.63,129.8,16831136,3.22855E+11,17.26,2.78,7.6,153.91,108.14,Healthcare
7/15/2025,MS,98.93,96.81,99.56,95.51,11235696,1.59737E+11,12.58,3.18,7.7,129.26,66.03,Financials
7/15/2025,MSFT,433.84,427.83,439.81,421.45,82781512,3.0489E+12,34.15,0.66,12.53,526.69,296.9,Technology
7/15/2025,NEE,78.88,79.84,80.74,77.71,14156113,1.6467E+11,23.42,2.85,3.41,95.15,59.49,Utilities
7/15/2025,NFLX,695.4,695.71,705.9,690.3,22816876,2.88591E+11,43.98,0,15.82,757.77,541.93,Communication Services
7/15/2025,NKE,89.28,91.12,91.62,88.58,12770509,1.3668E+11,24.6,1.03,3.7,104.74,64,Consumer Discretionary
7/15/2025,NOW,874.67,862.52,877.41,859.77,14344766,1.77578E+11,96.29,0,8.96,1011.45,614.08,Technology
7/15/2025,NVDA,496.13,490.92,499.05,486.18,76804757,2.74915E+12,40.94,0,11.99,624.13,435.56,Technology
7/15/2025,ORCL,142.89,144.37,145.84,140.86,18808995,4.11087E+11,24.49,1.16,5.9,186.58,115.61,Technology
7/15/2025,PEP,181.3,177.73,182.29,176.14,11926748,2.32036E+11,21.58,2.68,8.24,212.27,133.31,Consumer Staples
7/15/2025,PFE,31.93,32.67,33,31.69,14513907,1.73889E+11,10.76,5.61,3.04,37,26.28,Healthcare
7/15/2025,PG,173.01,174.75,175.86,171.97,34337020,3.95087E+11,23.65,2.51,7.39,206.3,137.51,Consumer Staples
7/15/2025,PLD,128.23,129.32,131.18,127.24,13394265,1.24346E+11,38.6,3.01,3.35,154.79,107.68,Real Estate
7/15/2025,PM,108.95,109.14,110.25,108.44,12896564,1.6371E+11,20.65,4.79,5.29,137.25,83.81,Consumer Staples
7/15/2025,PYPL,68.92,70.09,70.97,68.19,11502311,75096428571,19.44,0,3.61,86.46,54.31,Financials
7/15/2025,QCOM,209.72,209.86,212.74,207.4,8061015,2.19621E+11,19.03,1.66,11.03,237.15,191.62,Technology
7/15/2025,REGN,1084.38,1066.95,1088.68,1052.07,7206970,1.11545E+11,16.48,0,64.74,1172.57,792.14,Healthcare
7/15/2025,RTX,121.94,118.98,122.7,118.46,2396715,1.56952E+11,16.52,2.17,7.2,145.88,88.5,Industrials
7/15/2025,SCHW,84.65,86.16,87.25,83.94,5106565,1.45395E+11,18.25,1.12,4.72,100.28,65.96,Financials
7/15/2025,SO,86.91,86.8,87.63,85.57,7532332,89863529412,16.02,3.56,5.42,111.17,77.38,Utilities
7/15/2025,SPGI,445.03,446.35,447.31,441.06,6352969,1.40697E+11,37.53,0.83,11.89,591.16,309.82,Financials
7/15/2025,SYK,366.49,368.92,373.95,365.01,13093941,1.34606E+11,35.25,0.91,10.47,448.24,262.97,Healthcare
7/15/2025,T,19.57,19.54,19.71,19.46,4900427,1.25614E+11,7.6,7.1,2.57,25.69,14.51,Communication Services
7/15/2025,TJX,115.72,114.44,117.43,113.84,14429959,1.28745E+11,22.29,1.12,5.13,132.84,90.83,Consumer Discretionary
7/15/2025,TMO,583.65,570.52,591.47,567.21,18552846,2.16404E+11,26.77,0.27,21.31,654.05,377.06,Healthcare
7/15/2025,TSLA,257.34,253.91,259.57,253.36,31454388,8.3009E+11,54.67,0,4.64,324.7,225.39,Consumer Discretionary
7/15/2025,TXN,207.81,208.69,211.74,204.96,8063235,1.8833E+11,25.02,2.28,8.34,275.58,153.68,Technology
7/15/2025,UBER,79.26,77.84,80.13,77.3,9630279,1.50491E+11,26.4,0,2.95,96.66,52.94,Technology
7/15/2025,UNH,612.25,614.77,620.14,609.57,23468719,5.63539E+11,26.42,1.1,23.27,700.93,409.77,Healthcare
7/15/2025,UNP,250.97,251.77,254.33,250.19,13183683,1.53037E+11,20.94,2.03,12.02,309.19,197.57,Industrials
7/15/2025,UPS,154.1,153.23,154.86,152.79,7806934,1.23573E+11,15.81,3.09,9.69,201.95,103.3,Industrials
7/15/2025,V,293.79,292.69,298.14,289.51,33937922,5.8538E+11,33.12,0.66,8.84,359.71,211.22,Financials
7/15/2025,VRTX,493.62,482.78,495.02,481.8,2142775,1.25724E+11,30,0,16.09,563.62,319.01,Healthcare
7/15/2025,VZ,47.22,48.04,48.47,46.78,8372733,1.86822E+11,9.77,6.82,4.92,63.32,34.63,Communication Services
7/15/2025,WMT,69.1,70.5,70.85,68.69,21963760,5.52168E+11,24.34,1.21,2.9,92.39,63.82,Consumer Staples
7/15/2025,XOM,119.97,120.42,121.38,118.51,12255958,4.7185E+11,12.9,3.17,9.33,148.6,99.83,Energy
7/15/2025,ZTS,146.73,148.83,151.04,146.1,6048861,67469600000,25.43,0.74,5.85,193.97,107.02,Healthcare
7/16/2025,AAPL,216.5,221.57,224.88,214.25,78138322,3.45865E+12,29.66,0.53,7.47,296.99,148.12,Technology
7/16/2025,ABBV,186.6,187.14,187.65,184.26,9042458,3.17882E+11,15.64,3.09,11.97,209.38,138.9,Healthcare
7/16/2025,ABT,122.48,119.67,123.93,119.38,24962777,1.9945E+11,20.42,1.98,5.86,148.99,93.31,Healthcare
7/16/2025,ADBE,602.57,584.75,608.31,576.16,8389864,2.53392E+11,40.06,0,14.6,651.66,503.22,Technology
7/16/2025,ADP,259.43,263.34,264.18,258.43,6352117,1.08434E+11,30.47,2.11,8.64,329.98,214.72,Financials
7/16/2025,AMD,170.16,172.22,173.57,168.88,31225927,2.60939E+11,43.02,0,4,193.46,153.71,Technology
7/16/2025,AMGN,299.24,293.46,300.73,290.51,14067955,1.49135E+11,14.91,2.8,19.68,355.28,224.82,Healthcare
7/16/2025,AMT,212.53,207.88,214.86,205.19,7252688,96334634146,30.67,2.48,6.78,233.21,181.06,Real Estate
7/16/2025,AMZN,172.16,173.46,175.42,171.76,51802103,1.78416E+12,33.31,0,5.21,227.61,120.86,Consumer Discretionary
7/16/2025,AVGO,1696.11,1709,1729.44,1688.99,24061146,7.84129E+11,35.72,1.82,47.84,2200.03,1508.03,Technology
7/16/2025,BAC,44.76,45.39,45.62,44.45,28786115,3.37786E+11,14.59,2.21,3.11,60.02,39.67,Financials
7/16/2025,BKNG,3711.06,3792.54,3815.92,3699.15,11492951,1.36531E+11,22.61,0,167.74,4217.99,2879.3,Consumer Discretionary
7/16/2025,BLK,873.45,852.5,882.48,843.54,2321802,1.31529E+11,21.05,2.47,40.5,988.99,599.31,Financials
7/16/2025,BMY,52.92,53.89,54.17,52.47,9846034,1.02881E+11,11.36,4.82,4.74,65.01,47.12,Healthcare
7/16/2025,BRK.B,447.57,438.72,453.61,436,30003055,9.07697E+11,16.15,0,27.17,504.9,326.89,Financials
7/16/2025,C,66.62,65.54,67.32,64.68,12695121,1.26038E+11,9.64,3.48,6.8,70.89,53.22,Financials
7/16/2025,CAT,371.56,373.83,377.25,369.08,4772116,1.94392E+11,16.47,2.23,22.7,480.65,306.18,Industrials
7/16/2025,CB,252.35,246.99,253.64,245.87,7096848,95771632653,13.04,1.8,18.94,323.52,219.31,Financials
7/16/2025,COST,865.03,843.69,872.9,834.92,22628042,3.66403E+11,41.83,0.5,20.17,1025.4,595.16,Consumer Staples
7/16/2025,CRM,280.37,270.66,281.93,269.18,22078180,2.55897E+11,35.71,0,7.58,359.73,217.43,Technology
7/16/2025,CVX,162.24,165.33,166.56,161.83,27074649,2.9505E+11,15.97,3.09,10.35,196.04,133.28,Energy
7/16/2025,DIS,111.1,110.04,112.33,108.8,5902038,1.89892E+11,35.63,0,3.09,147.74,82.07,Communication Services
7/16/2025,DUK,112.55,111.18,113.49,110.75,3371089,82879636364,21.4,4.17,5.2,142.86,74.5,Utilities
7/16/2025,ELV,556.01,546.28,564.29,542.33,12132073,1.23036E+11,14.87,1.13,36.74,652.63,462.32,Healthcare
7/16/2025,GE,171.68,173.87,174.79,169.26,13305581,1.83805E+11,32.06,0.37,5.42,204.99,138.38,Industrials
7/16/2025,GILD,80.51,79.43,81.37,78.95,9966241,94323125000,19.75,4.18,4.02,104.1,67.12,Healthcare
7/16/2025,GOOGL,182,183.95,184.44,179.86,33387878,2.18864E+12,24.14,0,7.62,219.15,129.89,Communication Services
7/16/2025,GS,454.74,461.94,468.23,453.05,8186237,1.55654E+11,15.86,1.98,29.13,532.25,399.34,Financials
7/16/2025,HD,372.35,363.58,377.33,359.88,22448791,3.78522E+11,24.34,2.25,14.94,432,328.09,Consumer Discretionary
7/16/2025,HON,211.53,206.89,214.14,206.35,7833277,1.3953E+11,26.8,2.02,7.72,223.46,168.34,Industrials
7/16/2025,IBM,189.42,194.39,195.63,187.28,9209873,1.74453E+11,23.95,3.68,8.12,232.72,127.2,Technology
7/16/2025,INTC,36.92,36.73,37.12,36.5,11048164,1.41673E+11,19.96,1.36,1.84,45.58,31.95,Technology
7/16/2025,INTU,663.08,654.5,666.97,651.02,9559396,1.76212E+11,60.04,0.55,10.9,850.29,450.78,Technology
7/16/2025,ISRG,477.37,475.16,482.76,469.93,14534156,1.60108E+11,57.02,0,8.33,626.15,380.86,Healthcare
7/16/2025,JNJ,171.33,169.5,173.07,168.46,24960899,4.27568E+11,14.08,2.79,12.04,224,149.8,Healthcare
7/16/2025,JPM,208.63,210.82,213.11,207.09,20878118,5.8928E+11,13.88,2.54,15.19,229.61,174.52,Financials
7/16/2025,KO,65.54,65.63,66.61,65.34,30998152,2.86206E+11,25.81,2.98,2.54,72.36,60.07,Consumer Staples
7/16/2025,LLY,955.39,974.63,986.29,947.02,15154271,8.72037E+11,44.83,1.23,21.74,1245.81,700.91,Healthcare
7/16/2025,LMT,481.17,492.57,496.39,474.67,7639744,1.18012E+11,15.14,2.53,32.53,640.91,423.71,Industrials
7/16/2025,LOW,253.84,250.3,257.08,247.53,4725514,1.58353E+11,22.15,1.95,11.3,314.45,170.27,Consumer Discretionary
7/16/2025,MA,465.83,471.32,472.46,462.01,15483136,4.41863E+11,35.6,0.47,13.24,532.89,370.86,Financials
7/16/2025,MDLZ,77.34,78.14,79.03,76.56,6828914,1.00315E+11,20.53,2.03,3.81,89.3,54.61,Consumer Staples
7/16/2025,MDT,90.81,91.82,92.22,89.57,8853618,1.17326E+11,15.26,2.97,6.02,101.03,59.71,Healthcare
7/16/2025,META,490.14,482.89,497.31,480.49,36881404,1.3387E+12,20.13,0.4,23.99,585.17,399.11,Communication Services
7/16/2025,MMC,213.78,215.23,218.05,211.44,11004383,1.05112E+11,25.33,1.92,8.5,240.14,154.1,Financials
7/16/2025,MRK,133.68,130.44,135.27,129.4,26457262,3.21083E+11,18.39,2.63,7.09,158.55,107.62,Healthcare
7/16/2025,MS,95.11,96.25,97.25,94.13,11039483,1.58813E+11,11.17,3.22,8.62,113.72,84.73,Financials
7/16/2025,MSFT,450.25,457.15,463.29,445.5,55408673,3.25785E+12,33.31,0.72,13.72,604.78,303.6,Technology
7/16/2025,NEE,78.12,78.17,78.94,77.91,2988668,1.61226E+11,20.23,2.87,3.86,103.58,69.21,Utilities
7/16/2025,NFLX,654.01,660.81,667.01,648.58,8133195,2.74114E+11,44.14,0,14.97,772.69,594.93,Communication Services
7/16/2025,NKE,90.94,92.86,93.35,90.59,2154003,1.3929E+11,25.83,1.09,3.6,117.8,74.52,Consumer Discretionary
7/16/2025,NOW,838.39,847.03,851.95,826.76,14454205,1.74389E+11,88.25,0,9.6,1125.37,648.34,Technology
7/16/2025,NVDA,511.15,521.89,526.53,507.59,76197897,2.92258E+12,40.82,0,12.79,642.17,355.96,Technology
7/16/2025,ORCL,142.73,140.87,143.62,140.05,34190328,4.01121E+11,20.41,1.17,6.9,177.99,109.8,Technology
7/16/2025,PEP,180.54,178.08,181.49,175.95,24614443,2.32493E+11,26.24,2.6,6.79,223.28,156.72,Consumer Staples
7/16/2025,PFE,29.31,29.47,29.6,29.07,6363104,1.56856E+11,11.24,5.42,2.62,35.16,25.7,Healthcare
7/16/2025,PG,174.03,171.38,175.98,169.97,11407660,3.87468E+11,22.88,2.25,7.49,189.88,140.47,Consumer Staples
7/16/2025,PLD,132.85,131.7,133.78,129.91,4870725,1.26635E+11,31.25,3.14,4.21,173.7,117.98,Real Estate
7/16/2025,PM,111.59,114.19,114.56,110,4797675,1.71285E+11,17.95,4.61,6.36,136.67,77.78,Consumer Staples
7/16/2025,PYPL,71.18,70.34,72.22,69.5,7651743,75364285714,16.63,0,4.23,90.72,51.68,Financials
7/16/2025,QCOM,217.16,218.24,221.29,214.07,14822556,2.28391E+11,19.59,1.86,11.14,262.38,145.91,Technology
7/16/2025,REGN,1149.44,1175.45,1181.38,1146.01,2698169,1.22888E+11,16.57,0,70.94,1553.67,1032.26,Healthcare
7/16/2025,RTX,110.64,111.56,112.14,109.79,2085826,1.47164E+11,18.09,2.34,6.17,142.51,95.46,Industrials
7/16/2025,SCHW,80.26,79.64,80.88,79.13,13414380,1.34393E+11,18.8,1.12,4.24,106.57,66.02,Financials
7/16/2025,SO,85.95,86.25,86.96,85.18,4788057,89294117647,15.97,3.81,5.4,99.92,64.46,Utilities
7/16/2025,SPGI,468.89,471.53,478.06,463.07,12268246,1.48634E+11,30.83,0.86,15.29,579.62,327.13,Financials
7/16/2025,SYK,366.99,359.77,371.06,355.04,8057261,1.31267E+11,34.82,0.97,10.33,422.3,262.67,Healthcare
7/16/2025,T,22.84,22.53,23.05,22.27,5118827,1.44836E+11,7.14,6.49,3.16,28.31,16.98,Communication Services
7/16/2025,TJX,123.91,122.63,125.13,121.22,14050025,1.37959E+11,21.77,1.26,5.63,156.96,108.62,Consumer Discretionary
7/16/2025,TMO,561.24,549.71,569.53,546.43,33074740,2.08511E+11,26.09,0.3,21.07,632.14,461.69,Healthcare
7/16/2025,TSLA,247.68,252.21,252.75,245.71,29528420,8.24533E+11,49.79,0,5.07,284.69,166.13,Consumer Discretionary
7/16/2025,TXN,200.82,202.71,203.33,200.31,13080702,1.82933E+11,24.49,2.42,8.28,229.34,181.91,Technology
7/16/2025,UBER,73.96,74.4,75.06,73.44,11680555,1.4384E+11,30.77,0,2.42,88,63.57,Technology
7/16/2025,UNH,585.42,591.68,598.35,576.89,33377868,5.42373E+11,26.45,1.21,22.37,764.48,457.94,Healthcare
7/16/2025,UNP,257.56,258.17,261.53,254.7,3906362,1.56927E+11,24.68,1.96,10.46,319.38,227.29,Industrials
7/16/2025,UPS,153.57,154.44,154.98,152.52,6395376,1.24548E+11,17.75,2.97,8.7,193.49,113.14,Industrials
7/16/2025,V,284.61,281.91,287.97,279.57,26586976,5.6382E+11,29.35,0.65,9.61,323.98,197.03,Financials
7/16/2025,VRTX,465.53,469.23,471.41,460.78,5696639,1.22195E+11,26.98,0,17.39,623.34,309.24,Healthcare
7/16/2025,VZ,46.22,46.77,46.97,46.03,3503939,1.81883E+11,7.91,5.65,5.91,58.26,35.87,Communication Services
7/16/2025,WMT,68.3,68.75,69.3,67.59,26091147,5.38462E+11,26.97,1.23,2.55,77.45,58.96,Consumer Staples
7/16/2025,XOM,122.38,120.94,123.25,120.23,20256648,4.73887E+11,16.04,3.21,7.54,130.73,92.96,Energy
7/16/2025,ZTS,150.68,147.04,152.9,145.31,3678570,66658133333,23.29,0.66,6.31,164.68,100.92,Healthcare
7/17/2025,AAPL,204.39,207.31,210.06,202.83,60986182,3.23606E+12,30.84,0.46,6.72,237.23,165.93,Technology
7/17/2025,ABBV,185.34,188.68,190.19,184.87,25510186,3.20498E+11,18.09,3.6,10.43,223.09,140.81,Healthcare
7/17/2025,ABT,122.79,125.75,127.49,121.32,21965738,2.09583E+11,23.22,1.77,5.42,160.94,106.75,Healthcare
7/17/2025,ADBE,604.85,624.83,629.57,602.27,12239712,2.7076E+11,50.46,0,12.38,683.49,552.26,Technology
7/17/2025,ADP,245.58,249.65,252.46,242.6,5930828,1.02797E+11,25.67,1.91,9.73,289.67,181.46,Financials
7/17/2025,AMD,159.04,163.06,165.06,156.77,28798137,2.47061E+11,41.01,0,3.98,216.12,107.9,Technology
7/17/2025,AMGN,308.57,304.42,312.46,303.23,9514424,1.54705E+11,15.3,2.9,19.9,385.64,240.05,Healthcare
7/17/2025,AMT,195.89,199.11,200.51,195.09,14090867,92270487805,26.12,2.31,7.62,246.49,147.81,Real Estate
7/17/2025,AMZN,173.2,173.34,175.2,171.86,76267080,1.78293E+12,34,0,5.1,215.35,132.3,Consumer Discretionary
7/17/2025,AVGO,1726.03,1727.91,1753.45,1710.77,11278496,7.92806E+11,27.31,1.76,63.27,2313.25,1170.98,Technology
7/17/2025,BAC,40.46,40.02,41.02,39.93,24490702,2.97823E+11,12.93,2.04,3.1,51.93,34.53,Financials
7/17/2025,BKNG,3776.58,3725.05,3820.67,3700.56,10841614,1.34102E+11,21.5,0,173.26,4713.27,3115.53,Consumer Discretionary
7/17/2025,BLK,886.4,904.86,910.52,874.94,9907377,1.39607E+11,23.36,2.26,38.74,1191.77,734.72,Financials
7/17/2025,BMY,52.21,52.97,53.53,51.56,4593707,1.01125E+11,11.09,4.83,4.78,63.35,41.3,Healthcare
7/17/2025,BRK.B,424.87,415.6,426.61,410.74,25635899,8.59862E+11,15.9,0,26.14,509.6,273.6,Financials
7/17/2025,C,62.8,62.04,63.25,61.63,14253894,1.19308E+11,11.35,3.64,5.47,82.57,43.66,Financials
7/17/2025,CAT,379.35,378.12,382.8,372.89,7921624,1.96622E+11,17,2.1,22.24,468.45,311.7,Industrials
7/17/2025,CB,249.73,252.34,255.92,246.72,9919099,97846122449,15.82,2,15.95,337.97,173.51,Financials
7/17/2025,COST,875.73,887.46,899.35,866.2,12891052,3.85411E+11,38.84,0.45,22.85,1119.48,651.5,Consumer Staples
7/17/2025,CRM,273.7,267.07,276.3,265.75,22921636,2.52503E+11,38.56,0,6.93,320.49,191.02,Technology
7/17/2025,CVX,159.43,163.74,165.47,158.62,17383217,2.92213E+11,13.4,3.15,12.22,200.81,109.22,Energy
7/17/2025,DIS,112.6,112.5,114.2,112.03,6946253,1.94137E+11,30.04,0,3.75,126.31,85.83,Communication Services
7/17/2025,DUK,114.85,114.64,115.96,113.72,6942056,85458909091,19.78,3.62,5.8,129.25,87.16,Utilities
7/17/2025,ELV,540.5,547.17,554.39,533.62,2302954,1.23236E+11,17.26,1.02,31.7,645,408.6,Healthcare
7/17/2025,GE,168.21,170.89,172.76,166.87,5655887,1.80655E+11,27.52,0.38,6.21,205.43,125.71,Industrials
7/17/2025,GILD,83.24,84.31,84.56,82.8,11911113,1.00118E+11,17.93,4.04,4.7,100.68,61.25,Healthcare
7/17/2025,GOOGL,182.79,180.74,185.02,179.83,43483521,2.15045E+12,24.21,0,7.47,223.14,118.1,Communication Services
7/17/2025,GS,446.12,436.5,450.29,430.24,9460221,1.47082E+11,12.9,1.96,33.84,573.95,292.88,Financials
7/17/2025,HD,356.96,348.8,358.36,346.44,9657108,3.63134E+11,24.18,2.22,14.43,406.87,246.63,Consumer Discretionary
7/17/2025,HON,215.01,210.92,215.83,208.88,6027176,1.42248E+11,23.07,2.19,9.14,273.63,138.66,Industrials
7/17/2025,IBM,203.6,204.69,206.11,202.54,10446499,1.83696E+11,19.53,3.19,10.48,252.9,156.01,Technology
7/17/2025,INTC,36.43,36.74,36.91,36,2740353,1.41711E+11,19.42,1.42,1.89,48.34,30.8,Technology
7/17/2025,INTU,647.29,652.32,653.7,638.78,14937286,1.75625E+11,64.67,0.56,10.09,725.41,429.13,Technology
7/17/2025,ISRG,464.47,463.17,465.56,457.44,2332740,1.56068E+11,54.9,0,8.44,533.87,315.2,Healthcare
7/17/2025,JNJ,173.28,172.95,173.91,170.53,30653863,4.3627E+11,16.74,2.65,10.33,205.07,143.4,Healthcare
7/17/2025,JPM,200.65,197.89,203.54,196.33,10962092,5.53138E+11,12.7,2.28,15.58,237.3,152.57,Financials
7/17/2025,KO,64.36,63.46,65.32,62.56,12137169,2.76743E+11,24.35,2.7,2.61,83.09,46.4,Consumer Staples
7/17/2025,LLY,948.84,946.47,959.91,943.52,33133239,8.46842E+11,46.5,1.21,20.35,1141.57,817.62,Healthcare
7/17/2025,LMT,465.01,469.34,472.36,460.09,12253510,1.12446E+11,15.46,2.38,30.36,601.47,424.61,Industrials
7/17/2025,LOW,248.54,242.64,249.37,239.02,6264681,1.53507E+11,21,1.71,11.55,320.31,185.29,Consumer Discretionary
7/17/2025,MA,468.58,464.15,475.52,461.99,8598452,4.35141E+11,30.13,0.49,15.4,555.65,312.53,Financials
7/17/2025,MDLZ,76.42,76.61,77.41,75.28,3040419,98350675676,20.45,2.29,3.75,84.97,69.46,Consumer Staples
7/17/2025,MDT,87.67,89.76,90.3,87.32,11779766,1.14693E+11,17.19,3.24,5.22,115.46,63.58,Healthcare
7/17/2025,META,486.35,492.74,495.33,485.23,42610041,1.36601E+12,19.67,0.4,25.05,598.38,393.96,Communication Services
7/17/2025,MMC,221.64,226.98,228.75,220.94,4569491,1.10851E+11,26.68,1.97,8.51,278.68,156.93,Financials
7/17/2025,MRK,130.94,129.41,131.3,127.51,26571131,3.18548E+11,15.17,2.45,8.53,141.05,90.58,Healthcare
7/17/2025,MS,102.49,104.37,105.74,101.06,5640623,1.72211E+11,11.97,3.04,8.72,120.7,84.42,Financials
7/17/2025,MSFT,430.21,439.18,445.76,425.16,58966885,3.12979E+12,35.73,0.77,12.29,532.98,314.19,Technology
7/17/2025,NEE,83.11,83.81,84.24,82.79,13508017,1.72858E+11,23.47,2.93,3.57,104.16,74.92,Utilities
7/17/2025,NFLX,659.77,655.36,661.42,647.81,32106626,2.71853E+11,48.1,0,13.62,809.82,439.2,Communication Services
7/17/2025,NKE,91.93,92.43,93.11,91.05,14281857,1.38645E+11,28.9,0.94,3.2,114.18,84.02,Consumer Discretionary
7/17/2025,NOW,854.45,836.11,862.55,830.64,6379983,1.7214E+11,97.07,0,8.61,951.7,744.23,Technology
7/17/2025,NVDA,503.14,507.09,514.05,496.86,56949454,2.8397E+12,44.58,0,11.37,676.72,436.04,Technology
7/17/2025,ORCL,149.65,147.05,150.65,145.9,27374509,4.18719E+11,23.32,1.15,6.31,160.85,96.31,Technology
7/17/2025,PEP,174.95,178.41,179.24,174.56,9654909,2.32924E+11,27.2,2.61,6.56,194.42,161.51,Consumer Staples
7/17/2025,PFE,31.82,31.19,32.03,30.99,5939334,1.66011E+11,13.13,6.28,2.38,37.07,27.34,Healthcare
7/17/2025,PG,166.11,166.11,168.34,165.02,18560561,3.75553E+11,23.95,2.57,6.94,205.16,151.37,Consumer Staples
7/17/2025,PLD,133.73,136.6,137.48,133.41,5451668,1.31346E+11,33.23,2.73,4.11,177.85,124.45,Real Estate
7/17/2025,PM,113.29,110.97,113.69,110.64,6027069,1.66455E+11,20.02,5.23,5.54,130.31,86.46,Consumer Staples
7/17/2025,PYPL,68.16,68.99,69.21,67.7,2149917,73917857143,20.03,0,3.44,88.72,51.33,Financials
7/17/2025,QCOM,207,209.17,211.68,206.31,20716136,2.18899E+11,16.22,1.72,12.9,227.04,136.74,Technology
7/17/2025,REGN,1138.18,1127.87,1145.41,1119.72,8214393,1.17914E+11,20.59,0,54.78,1303.82,940.76,Healthcare
7/17/2025,RTX,113.81,112,114.87,111.13,7705165,1.47745E+11,18.31,2.09,6.12,127.55,87.48,Industrials
7/17/2025,SCHW,84.85,85.37,85.89,84.55,12199985,1.44062E+11,16.91,1.18,5.05,105.09,72.3,Financials
7/17/2025,SO,85.9,86.69,87.77,85.61,11517944,89749647059,17.06,3.19,5.08,111.68,79.2,Utilities
7/17/2025,SPGI,453.77,449.67,458.76,442.96,8756328,1.41744E+11,31.48,0.79,14.28,559.37,361.24,Financials
7/17/2025,SYK,366.39,373.3,378.65,361.58,10725607,1.36204E+11,32.99,0.86,11.32,492.12,258.34,Healthcare
7/17/2025,T,19.99,19.99,20.21,19.88,6331966,1.28507E+11,9.03,7.66,2.21,24.97,16.38,Communication Services
